Time,H2,H4
4.7840342e+00,2.5793333e-01,2.6646667e-01
4.7850412e+00,2.5700000e-01,2.6633333e-01
4.7860482e+00,2.5626667e-01,2.6626667e-01
4.7870552e+00,2.5580000e-01,2.6613333e-01
4.7880363e+00,2.5540000e-01,2.6606667e-01
4.7890433e+00,2.5520000e-01,2.6606667e-01
4.7900503e+00,2.5546667e-01,2.6606667e-01
4.7910314e+00,2.5580000e-01,2.6606667e-01
4.7920384e+00,2.5613333e-01,2.6613333e-01
4.7930454e+00,2.5626667e-01,2.6606667e-01
4.7940524e+00,2.5586667e-01,2.6600000e-01
4.7950335e+00,2.5493333e-01,2.6600000e-01
4.7960405e+00,2.5400000e-01,2.6606667e-01
4.7970475e+00,2.5313333e-01,2.6606667e-01
4.7980544e+00,2.5226667e-01,2.6600000e-01
4.7990356e+00,2.5160000e-01,2.6600000e-01
4.8000426e+00,2.5113333e-01,2.6593333e-01
4.8010495e+00,2.5080000e-01,2.6586667e-01
4.8020307e+00,2.5013333e-01,2.6580000e-01
4.8030377e+00,2.4940000e-01,2.6573333e-01
4.8040447e+00,2.4853333e-01,2.6560000e-01
4.8050516e+00,2.4793333e-01,2.6540000e-01
4.8060328e+00,2.4740000e-01,2.6540000e-01
4.8070398e+00,2.4686667e-01,2.6533333e-01
4.8080467e+00,2.4660000e-01,2.6526667e-01
4.8090537e+00,2.4653333e-01,2.6526667e-01
4.8100349e+00,2.4640000e-01,2.6526667e-01
4.8110418e+00,2.4620000e-01,2.6520000e-01
4.8120488e+00,2.4586667e-01,2.6506667e-01
4.8130300e+00,2.4553333e-01,2.6500000e-01
4.8140369e+00,2.4566667e-01,2.6493333e-01
4.8150439e+00,2.4613333e-01,2.6480000e-01
4.8160509e+00,2.4646667e-01,2.6473333e-01
4.8170321e+00,2.4686667e-01,2.6466667e-01
4.8180390e+00,2.4746667e-01,2.6460000e-01
4.8190460e+00,2.4806667e-01,2.6446667e-01
4.8200530e+00,2.4893333e-01,2.6440000e-01
4.8210341e+00,2.4980000e-01,2.6440000e-01
4.8220411e+00,2.5060000e-01,2.6433333e-01
4.8230481e+00,2.5146667e-01,2.6426667e-01
4.8240292e+00,2.5240000e-01,2.6406667e-01
4.8250362e+00,2.5293333e-01,2.6386667e-01
4.8260432e+00,2.5286667e-01,2.6366667e-01
4.8270502e+00,2.5280000e-01,2.6353333e-01
4.8280313e+00,2.5320000e-01,2.6340000e-01
4.8290383e+00,2.5386667e-01,2.6326667e-01
4.8300453e+00,2.5426667e-01,2.6306667e-01
4.8310523e+00,2.5446667e-01,2.6300000e-01
4.8320334e+00,2.5473333e-01,2.6280000e-01
4.8330404e+00,2.5500000e-01,2.6260000e-01
4.8340474e+00,2.5526667e-01,2.6246667e-01
4.8350543e+00,2.5553333e-01,2.6233333e-01
4.8360355e+00,2.5573333e-01,2.6220000e-01
4.8370425e+00,2.5600000e-01,2.6206667e-01
4.8380494e+00,2.5626667e-01,2.6193333e-01
4.8390306e+00,2.5660000e-01,2.6186667e-01
4.8400376e+00,2.5673333e-01,2.6173333e-01
4.8410446e+00,2.5660000e-01,2.6160000e-01
4.8420515e+00,2.5626667e-01,2.6140000e-01
4.8430327e+00,2.5613333e-01,2.6140000e-01
4.8440397e+00,2.5613333e-01,2.6126667e-01
4.8450466e+00,2.5626667e-01,2.6106667e-01
4.8460536e+00,2.5640000e-01,2.6086667e-01
4.8470348e+00,2.5653333e-01,2.6066667e-01
4.8480417e+00,2.5660000e-01,2.6046667e-01
4.8490487e+00,2.5646667e-01,2.6026667e-01
4.8500557e+00,2.5653333e-01,2.6020000e-01
4.8510369e+00,2.5666667e-01,2.6000000e-01
4.8520438e+00,2.5680000e-01,2.5980000e-01
4.8530508e+00,2.5693333e-01,2.5960000e-01
4.8540320e+00,2.5733333e-01,2.5940000e-01
4.8550389e+00,2.5760000e-01,2.5926667e-01
4.8560459e+00,2.5773333e-01,2.5906667e-01
4.8570529e+00,2.5773333e-01,2.5893333e-01
4.8580340e+00,2.5773333e-01,2.5880000e-01
4.8590410e+00,2.5746667e-01,2.5860000e-01
4.8600480e+00,2.5720000e-01,2.5846667e-01
4.8610550e+00,2.5686667e-01,2.5826667e-01
4.8620361e+00,2.5640000e-01,2.5800000e-01
4.8630431e+00,2.5573333e-01,2.5780000e-01
4.8640501e+00,2.5500000e-01,2.5760000e-01
4.8650312e+00,2.5480000e-01,2.5740000e-01
4.8660382e+00,2.5513333e-01,2.5726667e-01
4.8670452e+00,2.5540000e-01,2.5713333e-01
4.8680522e+00,2.5540000e-01,2.5693333e-01
4.8690333e+00,2.5540000e-01,2.5673333e-01
4.8700403e+00,2.5540000e-01,2.5660000e-01
4.8710473e+00,2.5540000e-01,2.5646667e-01
4.8720542e+00,2.5540000e-01,2.5633333e-01
4.8730354e+00,2.5526667e-01,2.5620000e-01
4.8740424e+00,2.5493333e-01,2.5593333e-01
4.8750493e+00,2.5473333e-01,2.5566667e-01
4.8760305e+00,2.5466667e-01,2.5553333e-01
4.8770375e+00,2.5480000e-01,2.5540000e-01
4.8780445e+00,2.5486667e-01,2.5520000e-01
4.8790514e+00,2.5486667e-01,2.5506667e-01
4.8800326e+00,2.5473333e-01,2.5493333e-01
4.8810396e+00,2.5466667e-01,2.5473333e-01
4.8820465e+00,2.5460000e-01,2.5453333e-01
4.8830535e+00,2.5453333e-01,2.5446667e-01
4.8840347e+00,2.5446667e-01,2.5420000e-01
4.8850416e+00,2.5433333e-01,2.5406667e-01
4.8860486e+00,2.5426667e-01,2.5393333e-01
4.8870298e+00,2.5413333e-01,2.5380000e-01
4.8880368e+00,2.5406667e-01,2.5360000e-01
4.8890437e+00,2.5393333e-01,2.5333333e-01
4.8900507e+00,2.5373333e-01,2.5313333e-01
4.8910319e+00,2.5360000e-01,2.5293333e-01
4.8920388e+00,2.5340000e-01,2.5280000e-01
4.8930458e+00,2.5306667e-01,2.5260000e-01
4.8940528e+00,2.5293333e-01,2.5240000e-01
4.8950339e+00,2.5293333e-01,2.5220000e-01
4.8960409e+00,2.5300000e-01,2.5206667e-01
4.8970479e+00,2.5313333e-01,2.5193333e-01
4.8980549e+00,2.5333333e-01,2.5173333e-01
4.8990360e+00,2.5340000e-01,2.5153333e-01
4.9000430e+00,2.5340000e-01,2.5146667e-01
4.9010500e+00,2.5340000e-01,2.5126667e-01
4.9020311e+00,2.5333333e-01,2.5106667e-01
4.9030381e+00,2.5320000e-01,2.5086667e-01
4.9040451e+00,2.5306667e-01,2.5073333e-01
4.9050521e+00,2.5293333e-01,2.5046667e-01
4.9060332e+00,2.5293333e-01,2.5026667e-01
4.9070402e+00,2.5286667e-01,2.5006667e-01
4.9080472e+00,2.5280000e-01,2.4993333e-01
4.9090541e+00,2.5280000e-01,2.4980000e-01
4.9100353e+00,2.5286667e-01,2.4966667e-01
4.9110423e+00,2.5280000e-01,2.4946667e-01
4.9120492e+00,2.5266667e-01,2.4926667e-01
4.9130304e+00,2.5240000e-01,2.4906667e-01
4.9140374e+00,2.5220000e-01,2.4880000e-01
4.9150444e+00,2.5193333e-01,2.4853333e-01
4.9160513e+00,2.5193333e-01,2.4840000e-01
4.9170325e+00,2.5180000e-01,2.4820000e-01
4.9180395e+00,2.5180000e-01,2.4786667e-01
4.9190464e+00,2.5180000e-01,2.4760000e-01
4.9200534e+00,2.5180000e-01,2.4740000e-01
4.9210346e+00,2.5180000e-01,2.4720000e-01
4.9220415e+00,2.5180000e-01,2.4700000e-01
4.9230485e+00,2.5173333e-01,2.4680000e-01
4.9240555e+00,2.5160000e-01,2.4660000e-01
4.9250367e+00,2.5146667e-01,2.4640000e-01
4.9260436e+00,2.5140000e-01,2.4620000e-01
4.9270506e+00,2.5140000e-01,2.4593333e-01
4.9280318e+00,2.5140000e-01,2.4566667e-01
4.9290387e+00,2.5140000e-01,2.4540000e-01
4.9300457e+00,2.5133333e-01,2.4526667e-01
4.9310527e+00,2.5120000e-01,2.4513333e-01
4.9320338e+00,2.5106667e-01,2.4486667e-01
4.9330408e+00,2.5100000e-01,2.4466667e-01
4.9340478e+00,2.5080000e-01,2.4446667e-01
4.9350548e+00,2.5066667e-01,2.4420000e-01
4.9360359e+00,2.5066667e-01,2.4400000e-01
4.9370429e+00,2.5080000e-01,2.4380000e-01
4.9380499e+00,2.5100000e-01,2.4353333e-01
4.9390310e+00,2.5113333e-01,2.4333333e-01
4.9400380e+00,2.5113333e-01,2.4320000e-01
4.9410450e+00,2.5120000e-01,2.4313333e-01
4.9420520e+00,2.5126667e-01,2.4293333e-01
4.9430331e+00,2.5140000e-01,2.4266667e-01
4.9440401e+00,2.5146667e-01,2.4240000e-01
4.9450471e+00,2.5146667e-01,2.4226667e-01
4.9460540e+00,2.5153333e-01,2.4206667e-01
4.9470352e+00,2.5160000e-01,2.4193333e-01
4.9480422e+00,2.5166667e-01,2.4166667e-01
4.9490491e+00,2.5173333e-01,2.4153333e-01
4.9500303e+00,2.5166667e-01,2.4140000e-01
4.9510373e+00,2.5160000e-01,2.4113333e-01
4.9520443e+00,2.5166667e-01,2.4093333e-01
4.9530512e+00,2.5173333e-01,2.4073333e-01
4.9540324e+00,2.5166667e-01,2.4053333e-01
4.9550394e+00,2.5153333e-01,2.4020000e-01
4.9560463e+00,2.5153333e-01,2.4000000e-01
4.9570533e+00,2.5153333e-01,2.3993333e-01
4.9580345e+00,2.5146667e-01,2.3980000e-01
4.9590414e+00,2.5133333e-01,2.3960000e-01
4.9600484e+00,2.5120000e-01,2.3940000e-01
4.9610554e+00,2.5106667e-01,2.3926667e-01
4.9620366e+00,2.5100000e-01,2.3906667e-01
4.9630435e+00,2.5093333e-01,2.3880000e-01
4.9640505e+00,2.5086667e-01,2.3866667e-01
4.9650317e+00,2.5080000e-01,2.3846667e-01
4.9660386e+00,2.5080000e-01,2.3826667e-01
4.9670456e+00,2.5073333e-01,2.3820000e-01
4.9680526e+00,2.5066667e-01,2.3806667e-01
4.9690337e+00,2.5060000e-01,2.3793333e-01
4.9700407e+00,2.5060000e-01,2.3773333e-01
4.9710477e+00,2.5066667e-01,2.3753333e-01
4.9720547e+00,2.5073333e-01,2.3746667e-01
4.9730358e+00,2.5080000e-01,2.3740000e-01
4.9740428e+00,2.5080000e-01,2.3720000e-01
4.9750498e+00,2.5093333e-01,2.3700000e-01
4.9760309e+00,2.5106667e-01,2.3686667e-01
4.9770379e+00,2.5113333e-01,2.3673333e-01
4.9780449e+00,2.5106667e-01,2.3660000e-01
4.9790519e+00,2.5113333e-01,2.3640000e-01
4.9800330e+00,2.5113333e-01,2.3626667e-01
4.9810400e+00,2.5120000e-01,2.3613333e-01
4.9820470e+00,2.5126667e-01,2.3593333e-01
4.9830539e+00,2.5126667e-01,2.3580000e-01
4.9840351e+00,2.5126667e-01,2.3560000e-01
4.9850421e+00,2.5133333e-01,2.3546667e-01
4.9860491e+00,2.5140000e-01,2.3540000e-01
4.9870560e+00,2.5146667e-01,2.3526667e-01
4.9880372e+00,2.5146667e-01,2.3506667e-01
4.9890442e+00,2.5153333e-01,2.3493333e-01
4.9900511e+00,2.5160000e-01,2.3480000e-01
4.9910323e+00,2.5160000e-01,2.3466667e-01
4.9920393e+00,2.5160000e-01,2.3446667e-01
4.9930462e+00,2.5166667e-01,2.3426667e-01
4.9940532e+00,2.5180000e-01,2.3413333e-01
4.9950344e+00,2.5186667e-01,2.3400000e-01
4.9960413e+00,2.5193333e-01,2.3380000e-01
4.9970483e+00,2.5193333e-01,2.3373333e-01
4.9980553e+00,2.5193333e-01,2.3353333e-01
4.9990365e+00,2.5193333e-01,2.3333333e-01
5.0000434e+00,2.5186667e-01,2.3320000e-01
5.0010504e+00,2.5173333e-01,2.3300000e-01
5.0020316e+00,2.5146667e-01,2.3280000e-01
5.0030385e+00,2.5133333e-01,2.3266667e-01
5.0040455e+00,2.5120000e-01,2.3260000e-01
5.0050525e+00,2.5100000e-01,2.3240000e-01
5.0060336e+00,2.5080000e-01,2.3233333e-01
5.0070406e+00,2.5046667e-01,2.3220000e-01
5.0080476e+00,2.5020000e-01,2.3193333e-01
5.0090546e+00,2.5000000e-01,2.3173333e-01
5.0100357e+00,2.4966667e-01,2.3153333e-01
5.0110427e+00,2.4926667e-01,2.3140000e-01
5.0120497e+00,2.4893333e-01,2.3120000e-01
5.0130308e+00,2.4880000e-01,2.3100000e-01
5.0140378e+00,2.4866667e-01,2.3086667e-01
5.0150448e+00,2.4840000e-01,2.3066667e-01
5.0160518e+00,2.4820000e-01,2.3033333e-01
5.0170329e+00,2.4806667e-01,2.3013333e-01
5.0180399e+00,2.4793333e-01,2.3000000e-01
5.0190469e+00,2.4780000e-01,2.2993333e-01
5.0200538e+00,2.4753333e-01,2.2973333e-01
5.0210350e+00,2.4733333e-01,2.2946667e-01
5.0220420e+00,2.4720000e-01,2.2933333e-01
5.0230490e+00,2.4706667e-01,2.2920000e-01
5.0240559e+00,2.4686667e-01,2.2900000e-01
5.0250371e+00,2.4660000e-01,2.2873333e-01
5.0260441e+00,2.4633333e-01,2.2853333e-01
5.0270510e+00,2.4613333e-01,2.2833333e-01
5.0280322e+00,2.4586667e-01,2.2806667e-01
5.0290392e+00,2.4553333e-01,2.2793333e-01
5.0300461e+00,2.4513333e-01,2.2786667e-01
5.0310531e+00,2.4473333e-01,2.2766667e-01
5.0320343e+00,2.4440000e-01,2.2746667e-01
5.0330412e+00,2.4406667e-01,2.2726667e-01
5.0340482e+00,2.4373333e-01,2.2706667e-01
5.0350552e+00,2.4340000e-01,2.2680000e-01
5.0360364e+00,2.4313333e-01,2.2660000e-01
5.0370433e+00,2.4286667e-01,2.2640000e-01
5.0380503e+00,2.4246667e-01,2.2620000e-01
5.0390315e+00,2.4200000e-01,2.2600000e-01
5.0400384e+00,2.4153333e-01,2.2580000e-01
5.0410454e+00,2.4113333e-01,2.2560000e-01
5.0420524e+00,2.4086667e-01,2.2546667e-01
5.0430335e+00,2.4053333e-01,2.2533333e-01
5.0440405e+00,2.4013333e-01,2.2520000e-01
5.0450475e+00,2.3973333e-01,2.2500000e-01
5.0460545e+00,2.3926667e-01,2.2486667e-01
5.0470356e+00,2.3873333e-01,2.2473333e-01
5.0480426e+00,2.3820000e-01,2.2446667e-01
5.0490496e+00,2.3773333e-01,2.2426667e-01
5.0500307e+00,2.3733333e-01,2.2400000e-01
5.0510377e+00,2.3706667e-01,2.2386667e-01
5.0520447e+00,2.3686667e-01,2.2373333e-01
5.0530517e+00,2.3660000e-01,2.2366667e-01
5.0540328e+00,2.3640000e-01,2.2353333e-01
5.0550398e+00,2.3633333e-01,2.2340000e-01
5.0560468e+00,2.3633333e-01,2.2333333e-01
5.0570537e+00,2.3613333e-01,2.2306667e-01
5.0580349e+00,2.3586667e-01,2.2286667e-01
5.0590419e+00,2.3546667e-01,2.2266667e-01
5.0600489e+00,2.3526667e-01,2.2253333e-01
5.0610558e+00,2.3500000e-01,2.2253333e-01
5.0620370e+00,2.3473333e-01,2.2240000e-01
5.0630440e+00,2.3466667e-01,2.2213333e-01
5.0640509e+00,2.3473333e-01,2.2200000e-01
5.0650321e+00,2.3480000e-01,2.2186667e-01
5.0660391e+00,2.3473333e-01,2.2166667e-01
5.0670460e+00,2.3473333e-01,2.2153333e-01
5.0680530e+00,2.3480000e-01,2.2146667e-01
5.0690342e+00,2.3513333e-01,2.2140000e-01
5.0700411e+00,2.3553333e-01,2.2126667e-01
5.0710481e+00,2.3580000e-01,2.2113333e-01
5.0720551e+00,2.3580000e-01,2.2106667e-01
5.0730363e+00,2.3573333e-01,2.2106667e-01
5.0740432e+00,2.3566667e-01,2.2093333e-01
5.0750502e+00,2.3560000e-01,2.2080000e-01
5.0760314e+00,2.3546667e-01,2.2073333e-01
5.0770383e+00,2.3540000e-01,2.2060000e-01
5.0780453e+00,2.3526667e-01,2.2046667e-01
5.0790523e+00,2.3513333e-01,2.2040000e-01
5.0800334e+00,2.3486667e-01,2.2040000e-01
5.0810404e+00,2.3460000e-01,2.2026667e-01
5.0820474e+00,2.3420000e-01,2.2013333e-01
5.0830544e+00,2.3380000e-01,2.2013333e-01
5.0840355e+00,2.3346667e-01,2.2000000e-01
5.0850425e+00,2.3320000e-01,2.2000000e-01
5.0860495e+00,2.3293333e-01,2.1986667e-01
5.0870565e+00,2.3266667e-01,2.1980000e-01
5.0880376e+00,2.3260000e-01,2.1973333e-01
5.0890446e+00,2.3246667e-01,2.1960000e-01
5.0900516e+00,2.3206667e-01,2.1946667e-01
5.0910327e+00,2.3166667e-01,2.1933333e-01
5.0920397e+00,2.3140000e-01,2.1920000e-01
5.0930467e+00,2.3106667e-01,2.1913333e-01
5.0940536e+00,2.3080000e-01,2.1900000e-01
5.0950348e+00,2.3040000e-01,2.1880000e-01
5.0960418e+00,2.3006667e-01,2.1873333e-01
5.0970488e+00,2.2980000e-01,2.1866667e-01
5.0980557e+00,2.2986667e-01,2.1860000e-01
5.0990369e+00,2.2993333e-01,2.1853333e-01
5.1000439e+00,2.3006667e-01,2.1846667e-01
5.1010508e+00,2.3033333e-01,2.1840000e-01
5.1020320e+00,2.3073333e-01,2.1833333e-01
5.1030390e+00,2.3093333e-01,2.1826667e-01
5.1040459e+00,2.3113333e-01,2.1820000e-01
5.1050529e+00,2.3126667e-01,2.1813333e-01
5.1060341e+00,2.3140000e-01,2.1813333e-01
5.1070410e+00,2.3146667e-01,2.1806667e-01
5.1080480e+00,2.3146667e-01,2.1800000e-01
5.1090550e+00,2.3120000e-01,2.1800000e-01
5.1100362e+00,2.3086667e-01,2.1793333e-01
5.1110431e+00,2.3053333e-01,2.1786667e-01
5.1120501e+00,2.3026667e-01,2.1773333e-01
5.1130313e+00,2.3013333e-01,2.1760000e-01
5.1140382e+00,2.3000000e-01,2.1760000e-01
5.1150452e+00,2.2980000e-01,2.1766667e-01
5.1160522e+00,2.2966667e-01,2.1753333e-01
5.1170333e+00,2.2960000e-01,2.1740000e-01
5.1180403e+00,2.2960000e-01,2.1733333e-01
5.1190473e+00,2.2953333e-01,2.1726667e-01
5.1200543e+00,2.2946667e-01,2.1720000e-01
5.1210354e+00,2.2946667e-01,2.1720000e-01
5.1220424e+00,2.2953333e-01,2.1720000e-01
5.1230494e+00,2.2946667e-01,2.1706667e-01
5.1240305e+00,2.2940000e-01,2.1706667e-01
5.1250375e+00,2.2940000e-01,2.1706667e-01
5.1260445e+00,2.2946667e-01,2.1706667e-01
5.1270515e+00,2.2960000e-01,2.1700000e-01
5.1280326e+00,2.2960000e-01,2.1706667e-01
5.1290396e+00,2.2953333e-01,2.1706667e-01
5.1300466e+00,2.2933333e-01,2.1700000e-01
5.1310535e+00,2.2906667e-01,2.1706667e-01
5.1320347e+00,2.2880000e-01,2.1693333e-01
5.1330417e+00,2.2860000e-01,2.1680000e-01
5.1340487e+00,2.2846667e-01,2.1686667e-01
5.1350556e+00,2.2840000e-01,2.1693333e-01
5.1360368e+00,2.2833333e-01,2.1693333e-01
5.1370438e+00,2.2833333e-01,2.1693333e-01
5.1380507e+00,2.2826667e-01,2.1693333e-01
5.1390319e+00,2.2820000e-01,2.1686667e-01
5.1400389e+00,2.2813333e-01,2.1680000e-01
5.1410458e+00,2.2800000e-01,2.1673333e-01
5.1420528e+00,2.2793333e-01,2.1666667e-01
5.1430340e+00,2.2786667e-01,2.1673333e-01
5.1440410e+00,2.2773333e-01,2.1686667e-01
5.1450479e+00,2.2760000e-01,2.1673333e-01
5.1460549e+00,2.2753333e-01,2.1666667e-01
5.1470361e+00,2.2733333e-01,2.1666667e-01
5.1480430e+00,2.2720000e-01,2.1660000e-01
5.1490500e+00,2.2706667e-01,2.1660000e-01
5.1500312e+00,2.2693333e-01,2.1660000e-01
5.1510381e+00,2.2686667e-01,2.1660000e-01
5.1520451e+00,2.2686667e-01,2.1660000e-01
5.1530521e+00,2.2700000e-01,2.1653333e-01
5.1540332e+00,2.2726667e-01,2.1660000e-01
5.1550402e+00,2.2753333e-01,2.1660000e-01
5.1560472e+00,2.2766667e-01,2.1660000e-01
5.1570542e+00,2.2773333e-01,2.1666667e-01
5.1580353e+00,2.2780000e-01,2.1660000e-01
5.1590423e+00,2.2786667e-01,2.1653333e-01
5.1600493e+00,2.2786667e-01,2.1660000e-01
5.1610563e+00,2.2786667e-01,2.1666667e-01
5.1620374e+00,2.2786667e-01,2.1660000e-01
5.1630444e+00,2.2793333e-01,2.1653333e-01
5.1640514e+00,2.2793333e-01,2.1653333e-01
5.1650325e+00,2.2780000e-01,2.1653333e-01
5.1660395e+00,2.2773333e-01,2.1646667e-01
5.1670465e+00,2.2753333e-01,2.1646667e-01
5.1680534e+00,2.2726667e-01,2.1646667e-01
5.1690346e+00,2.2706667e-01,2.1640000e-01
5.1700416e+00,2.2680000e-01,2.1633333e-01
5.1710486e+00,2.2660000e-01,2.1626667e-01
5.1720555e+00,2.2633333e-01,2.1626667e-01
5.1730367e+00,2.2613333e-01,2.1626667e-01
5.1740437e+00,2.2586667e-01,2.1620000e-01
5.1750506e+00,2.2566667e-01,2.1620000e-01
5.1760318e+00,2.2546667e-01,2.1620000e-01
5.1770388e+00,2.2540000e-01,2.1613333e-01
5.1780457e+00,2.2526667e-01,2.1620000e-01
5.1790527e+00,2.2526667e-01,2.1620000e-01
5.1800339e+00,2.2526667e-01,2.1600000e-01
5.1810409e+00,2.2526667e-01,2.1606667e-01
5.1820478e+00,2.2526667e-01,2.1620000e-01
5.1830548e+00,2.2533333e-01,2.1620000e-01
5.1840360e+00,2.2540000e-01,2.1613333e-01
5.1850429e+00,2.2540000e-01,2.1626667e-01
5.1860499e+00,2.2540000e-01,2.1633333e-01
5.1870311e+00,2.2540000e-01,2.1633333e-01
5.1880380e+00,2.2526667e-01,2.1633333e-01
5.1890450e+00,2.2520000e-01,2.1633333e-01
5.1900520e+00,2.2506667e-01,2.1633333e-01
5.1910331e+00,2.2500000e-01,2.1640000e-01
5.1920401e+00,2.2493333e-01,2.1640000e-01
5.1930471e+00,2.2493333e-01,2.1640000e-01
5.1940541e+00,2.2493333e-01,2.1640000e-01
5.1950352e+00,2.2493333e-01,2.1633333e-01
5.1960422e+00,2.2486667e-01,2.1633333e-01
5.1970492e+00,2.2480000e-01,2.1640000e-01
5.1980562e+00,2.2473333e-01,2.1653333e-01
5.1990373e+00,2.2460000e-01,2.1653333e-01
5.2000443e+00,2.2453333e-01,2.1646667e-01
5.2010513e+00,2.2440000e-01,2.1646667e-01
5.2020324e+00,2.2433333e-01,2.1646667e-01
5.2030394e+00,2.2426667e-01,2.1646667e-01
5.2040464e+00,2.2426667e-01,2.1653333e-01
5.2050533e+00,2.2433333e-01,2.1666667e-01
5.2060345e+00,2.2446667e-01,2.1666667e-01
5.2070415e+00,2.2453333e-01,2.1660000e-01
5.2080485e+00,2.2453333e-01,2.1666667e-01
5.2090554e+00,2.2460000e-01,2.1673333e-01
5.2100366e+00,2.2466667e-01,2.1673333e-01
5.2110436e+00,2.2466667e-01,2.1673333e-01
5.2120505e+00,2.2460000e-01,2.1673333e-01
5.2130317e+00,2.2453333e-01,2.1673333e-01
5.2140387e+00,2.2453333e-01,2.1686667e-01
5.2150456e+00,2.2446667e-01,2.1693333e-01
5.2160526e+00,2.2433333e-01,2.1686667e-01
5.2170338e+00,2.2426667e-01,2.1686667e-01
5.2180408e+00,2.2406667e-01,2.1686667e-01
5.2190477e+00,2.2386667e-01,2.1680000e-01
5.2200547e+00,2.2353333e-01,2.1686667e-01
5.2210359e+00,2.2320000e-01,2.1693333e-01
5.2220428e+00,2.2273333e-01,2.1700000e-01
5.2230498e+00,2.2240000e-01,2.1700000e-01
5.2240568e+00,2.2226667e-01,2.1706667e-01
5.2250379e+00,2.2220000e-01,2.1706667e-01
5.2260449e+00,2.2220000e-01,2.1706667e-01
5.2270519e+00,2.2220000e-01,2.1706667e-01
5.2280330e+00,2.2233333e-01,2.1713333e-01
5.2290400e+00,2.2233333e-01,2.1726667e-01
5.2300470e+00,2.2240000e-01,2.1740000e-01
5.2310540e+00,2.2233333e-01,2.1740000e-01
5.2320351e+00,2.2226667e-01,2.1746667e-01
5.2330421e+00,2.2213333e-01,2.1753333e-01
5.2340491e+00,2.2200000e-01,2.1760000e-01
5.2350561e+00,2.2200000e-01,2.1766667e-01
5.2360372e+00,2.2193333e-01,2.1773333e-01
5.2370442e+00,2.2186667e-01,2.1773333e-01
5.2380512e+00,2.2180000e-01,2.1786667e-01
5.2390323e+00,2.2173333e-01,2.1786667e-01
5.2400393e+00,2.2160000e-01,2.1793333e-01
5.2410463e+00,2.2146667e-01,2.1793333e-01
5.2420532e+00,2.2140000e-01,2.1800000e-01
5.2430344e+00,2.2126667e-01,2.1806667e-01
5.2440414e+00,2.2126667e-01,2.1820000e-01
5.2450484e+00,2.2126667e-01,2.1820000e-01
5.2460553e+00,2.2120000e-01,2.1820000e-01
5.2470365e+00,2.2113333e-01,2.1833333e-01
5.2480435e+00,2.2113333e-01,2.1840000e-01
5.2490504e+00,2.2106667e-01,2.1840000e-01
5.2500316e+00,2.2100000e-01,2.1840000e-01
5.2510386e+00,2.2080000e-01,2.1846667e-01
5.2520455e+00,2.2066667e-01,2.1853333e-01
5.2530525e+00,2.2060000e-01,2.1860000e-01
5.2540337e+00,2.2046667e-01,2.1866667e-01
5.2550407e+00,2.2033333e-01,2.1873333e-01
5.2560476e+00,2.2013333e-01,2.1880000e-01
5.2570546e+00,2.1993333e-01,2.1886667e-01
5.2580358e+00,2.1980000e-01,2.1893333e-01
5.2590427e+00,2.1973333e-01,2.1900000e-01
5.2600497e+00,2.1960000e-01,2.1913333e-01
5.2610567e+00,2.1953333e-01,2.1920000e-01
5.2620378e+00,2.1940000e-01,2.1913333e-01
5.2630448e+00,2.1913333e-01,2.1920000e-01
5.2640518e+00,2.1886667e-01,2.1933333e-01
5.2650330e+00,2.1853333e-01,2.1933333e-01
5.2660399e+00,2.1820000e-01,2.1940000e-01
5.2670469e+00,2.1780000e-01,2.1946667e-01
5.2680539e+00,2.1746667e-01,2.1946667e-01
5.2690350e+00,2.1706667e-01,2.1953333e-01
5.2700420e+00,2.1673333e-01,2.1960000e-01
5.2710490e+00,2.1640000e-01,2.1973333e-01
5.2720560e+00,2.1613333e-01,2.1973333e-01
5.2730371e+00,2.1593333e-01,2.1973333e-01
5.2740441e+00,2.1580000e-01,2.1973333e-01
5.2750511e+00,2.1573333e-01,2.1973333e-01
5.2760322e+00,2.1580000e-01,2.1973333e-01
5.2770392e+00,2.1586667e-01,2.1986667e-01
5.2780462e+00,2.1593333e-01,2.2000000e-01
5.2790532e+00,2.1606667e-01,2.2000000e-01
5.2800343e+00,2.1613333e-01,2.2000000e-01
5.2810413e+00,2.1620000e-01,2.2013333e-01
5.2820483e+00,2.1613333e-01,2.2020000e-01
5.2830552e+00,2.1600000e-01,2.2013333e-01
5.2840364e+00,2.1600000e-01,2.2020000e-01
5.2850434e+00,2.1606667e-01,2.2020000e-01
5.2860503e+00,2.1620000e-01,2.2033333e-01
5.2870573e+00,2.1633333e-01,2.2040000e-01
5.2880385e+00,2.1646667e-01,2.2040000e-01
5.2890454e+00,2.1666667e-01,2.2053333e-01
5.2900524e+00,2.1686667e-01,2.2066667e-01
5.2910336e+00,2.1720000e-01,2.2066667e-01
5.2920406e+00,2.1746667e-01,2.2073333e-01
5.2930475e+00,2.1780000e-01,2.2080000e-01
5.2940545e+00,2.1806667e-01,2.2080000e-01
5.2950357e+00,2.1826667e-01,2.2086667e-01
5.2960426e+00,2.1846667e-01,2.2093333e-01
5.2970496e+00,2.1860000e-01,2.2093333e-01
5.2980566e+00,2.1873333e-01,2.2093333e-01
5.2990377e+00,2.1873333e-01,2.2106667e-01
5.3000447e+00,2.1886667e-01,2.2113333e-01
5.3010517e+00,2.1886667e-01,2.2120000e-01
